시도,시군구,읍면동,변전소,전력공급여유_2026,전력공급여유_2027,전력공급여유_2028,전력공급여유_2029,전력공급여유_2030,전력공급여유_2031,전력공급여유_2032,재생e_여유용량_MW,154kV_차단기_전체,154kV_차단기_사용중,154kV_차단기_사용예정,154kV_차단기_여유,345kV_차단기_전체,345kV_차단기_사용중,345kV_차단기_사용예정,345kV_차단기_여유
서울특별시,금천구,시흥동,시흥,0,0,0,0,0,0,0,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
서울특별시,금천구,가산동,신광명,0,0,0,0,0,0,0,0,19.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0
서울특별시,금천구,가산동,신광명,0,0,0,0,0,0,0,0,19.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0
서울특별시,금천구,가산동,신광명,0,0,0,0,0,0,0,0,19.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0
서울특별시,금천구,가산동,신광명,0,0,0,0,0,0,0,0,19.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0
서울특별시,금천구,가산동,신광명,0,0,0,0,0,0,0,0,19.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0
서울특별시,금천구,가산동,신광명,0,0,0,0,0,0,0,0,19.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0
서울특별시,영등포구,영등포동6가,구로#2(건설중),0,0,0,0,0,0,0,0,,,,,,,,
서울특별시,영등포구,영등포동6가,구로#2(건설중),0,0,0,0,0,0,0,0,,,,,,,,
서울특별시,영등포구,신길동,노들,0,0,0,0,0,75,75,0,6.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
서울특별시,영등포구,대림동,대림,0,0,0,0,0,40,40,0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
서울특별시,영등포구,목동,목동,0,0,0,0,0,0,0,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
서울특별시,영등포구,목동,목동,0,0,0,0,0,0,0,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
서울특별시,영등포구,도림동,문래,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
서울특별시,영등포구,양평동,신광명,0,0,0,0,0,0,0,0,19.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0
서울특별시,영등포구,양평동,신광명,0,0,0,0,0,0,0,0,19.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0
서울특별시,영등포구,양평동,신광명,0,0,0,0,0,0,0,0,19.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0
서울특별시,영등포구,양평동,신광명,0,0,0,0,0,0,0,0,19.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0
서울특별시,영등포구,양평동,신광명,0,0,0,0,0,0,0,0,19.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0
서울특별시,영등포구,양평동,신광명,0,0,0,0,0,0,0,0,19.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0
서울특별시,영등포구,양화동,양천,0,0,0,0,0,0,0,0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
서울특별시,영등포구,양화동,양천,0,0,0,0,0,0,0,0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
서울특별시,영등포구,당산동4가,양평,0,0,0,0,0,0,0,0,8.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0
서울특별시,영등포구,여의도동,여의,0,0,0,0,0,285,285,0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
서울특별시,영등포구,영등포동2가,영오,0,0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
서울특별시,영등포구,당산동,의사당,0,0,0,0,0,235,0,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
서울특별시,동작구,노량진동,노량진,0,0,0,0,0,140,140,0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
서울특별시,동작구,동작동,사당,0,0,0,0,0,0,0,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
서울특별시,동작구,동작동,사당,0,0,0,0,0,0,0,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
서울특별시,동작구,동작동,사당,0,0,0,0,0,0,0,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
서울특별시,동작구,신대방동,신광명,0,0,0,0,0,0,0,0,19.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0
서울특별시,동작구,신대방동,신광명,0,0,0,0,0,0,0,0,19.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0
서울특별시,동작구,신대방동,신광명,0,0,0,0,0,0,0,0,19.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0
서울특별시,동작구,신대방동,신광명,0,0,0,0,0,0,0,0,19.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0
서울특별시,동작구,신대방동,신광명,0,0,0,0,0,0,0,0,19.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0
서울특별시,동작구,신대방동,신광명,0,0,0,0,0,0,0,0,19.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0
서울특별시,동작구,대방동,신길,0,0,0,0,0,30,30,0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
서울특별시,동작구,대방동,신길,0,0,0,0,0,30,30,0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
서울특별시,관악구,봉천동,봉천,0,0,0,0,0,0,0,0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
서울특별시,관악구,남현동,사당,0,0,0,0,0,0,0,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
서울특별시,관악구,남현동,사당,0,0,0,0,0,0,0,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
서울특별시,관악구,남현동,사당,0,0,0,0,0,0,0,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
서울특별시,관악구,신림동,신길,0,0,0,0,0,30,30,0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
서울특별시,관악구,신림동,신길,0,0,0,0,0,30,30,0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
서울특별시,관악구,신림동,신림,0,0,0,0,0,0,90,0,8.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0
서울특별시,관악구,신림동,신림,0,0,0,0,0,0,90,0,8.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0
서울특별시,서초구,양재동,개포,0,0,0,0,0,0,350,0,8.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
서울특별시,서초구,서초동,교대,0,0,0,0,0,0,105,0,8.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0
서울특별시,서초구,반포동,논일,0,0,0,0,0,0,0,0,8.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
서울특별시,서초구,잠원동,반포,0,0,0,0,0,0,0,0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
서울특별시,서초구,방배동,사당,0,0,0,0,0,0,0,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
서울특별시,서초구,방배동,사당,0,0,0,0,0,0,0,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
서울특별시,서초구,방배동,사당,0,0,0,0,0,0,0,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
서울특별시,서초구,서초동,서초,0,0,0,0,0,0,170,0,7.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0
서울특별시,서초구,내곡동,수서,0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
서울특별시,서초구,내곡동,수서,0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
서울특별시,서초구,내곡동,수서,0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
서울특별시,서초구,신원동,신림,0,0,0,0,0,0,90,0,8.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0
서울특별시,서초구,신원동,신림,0,0,0,0,0,0,90,0,8.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0
서울특별시,서초구,내곡동,염곡,0,0,0,0,0,0,0,0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
서울특별시,서초구,반포동,이수,0,0,0,0,0,0,120,0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
서울특별시,강남구,논현동,논현,0,0,0,0,0,0,0,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
서울특별시,강남구,대치동,대치,0,0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
서울특별시,강남구,도곡동,도곡,0,0,0,0,0,0,350,0,8.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0
서울특별시,강남구,세곡동,동서울,0,0,0,0,0,0,0,0,13.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0
서울특별시,강남구,세곡동,동서울,0,0,0,0,0,0,0,0,13.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0
서울특별시,강남구,세곡동,동서울,0,0,0,0,0,0,0,0,13.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0
서울특별시,강남구,세곡동,동서울,0,0,0,0,0,0,0,0,13.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0
서울특별시,강남구,세곡동,동서울,0,0,0,0,0,0,0,0,13.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0
서울특별시,강남구,세곡동,동서울,0,0,0,0,0,0,0,0,13.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0
서울특별시,강남구,청담동,선릉,0,5,5,5,5,5,5,0,11.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0
서울특별시,강남구,세곡동,수서,0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
서울특별시,강남구,세곡동,수서,0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
서울특별시,강남구,세곡동,수서,0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
서울특별시,강남구,신사동,신사(SA),0,0,0,0,0,0,0,0,8.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
서울특별시,강남구,역삼동,역삼,0,0,0,0,0,0,0,0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
서울특별시,강남구,삼성동,탄천,0,5,5,5,5,5,5,0,10.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0
서울특별시,송파구,가락동,가락,0,0,0,0,0,0,0,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
서울특별시,송파구,가락동,가락,0,0,0,0,0,0,0,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
서울특별시,송파구,신천동,강동,0,0,0,0,0,0,0,0,9.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
서울특별시,송파구,신천동,강동,0,0,0,0,0,0,0,0,9.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
서울특별시,송파구,신천동,강동,0,0,0,0,0,0,0,0,9.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
서울특별시,송파구,장지동,동남,35,35,35,35,35,35,35,35,9.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0
서울특별시,송파구,잠실동,동서울,0,0,0,0,0,0,0,0,13.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0
서울특별시,송파구,잠실동,동서울,0,0,0,0,0,0,0,0,13.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0
서울특별시,송파구,잠실동,동서울,0,0,0,0,0,0,0,0,13.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0
서울특별시,송파구,잠실동,동서울,0,0,0,0,0,0,0,0,13.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0
서울특별시,송파구,잠실동,동서울,0,0,0,0,0,0,0,0,13.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0
서울특별시,송파구,잠실동,동서울,0,0,0,0,0,0,0,0,13.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0
서울특별시,송파구,석촌동,석촌,0,0,0,0,0,0,0,0,9.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0
서울특별시,송파구,거여동,송파,0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
서울특별시,송파구,거여동,송파,0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
서울특별시,송파구,문정동,수서,0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
서울특별시,송파구,문정동,수서,0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
서울특별시,송파구,문정동,수서,0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
서울특별시,송파구,삼전동,잠실,0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
서울특별시,송파구,풍납동,풍납,0,0,0,0,0,0,0,0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
서울특별시,강동구,강일동,강동,0,0,0,0,0,0,0,0,9.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
서울특별시,강동구,강일동,강동,0,0,0,0,0,0,0,0,9.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
서울특별시,강동구,강일동,강동,0,0,0,0,0,0,0,0,9.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
서울특별시,강동구,명일동,동서울,0,0,0,0,0,0,0,0,13.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0
서울특별시,강동구,명일동,동서울,0,0,0,0,0,0,0,0,13.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0
서울특별시,강동구,명일동,동서울,0,0,0,0,0,0,0,0,13.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0
서울특별시,강동구,명일동,동서울,0,0,0,0,0,0,0,0,13.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0
서울특별시,강동구,명일동,동서울,0,0,0,0,0,0,0,0,13.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0
서울특별시,강동구,명일동,동서울,0,0,0,0,0,0,0,0,13.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0
서울특별시,강동구,천호동,천호,0,0,0,0,0,0,0,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
전남광주통합특별시,목포시,금화동,목포,560,570,570,580,505,500,495,560,8.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0
전남광주통합특별시,목포시,금화동,목포,560,570,570,580,505,500,495,560,8.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0
전남광주통합특별시,목포시,달동,북항,0,0,0,0,0,0,0,0,9.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,목포시,달동,북항,0,0,0,0,0,0,0,0,9.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,여수시,남면,소라,0,0,0,0,0,0,0,0,8.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0
전남광주통합특별시,여수시,돌산읍,시종(건설중),0,0,0,0,0,0,0,0,,,,,,,,
전남광주통합특별시,여수시,돌산읍,시종(건설중),0,0,0,0,0,0,0,0,,,,,,,,
전남광주통합특별시,여수시,경호동,여수,0,0,0,0,0,0,0,0,8.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0
전남광주통합특별시,여수시,봉계동,여천,0,0,0,0,0,0,0,0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,여수시,낙포동,용성,0,0,0,0,0,0,0,0,16.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,여수시,율촌면,율촌,0,0,0,0,0,0,0,0,16.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,여수시,율촌면,율촌,0,0,0,0,0,0,0,0,16.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,여수시,소라면,화치,0,0,0,0,0,0,0,0,15.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,순천시,삼거동,광양,0,0,0,0,0,0,0,0,18.0,8.0,6.0,4.0,0.0,0.0,0.0,0.0
전남광주통합특별시,순천시,삼거동,광양,0,0,0,0,0,0,0,0,18.0,8.0,6.0,4.0,0.0,0.0,0.0,0.0
전남광주통합특별시,순천시,삼거동,광양,0,0,0,0,0,0,0,0,18.0,8.0,6.0,4.0,0.0,0.0,0.0,0.0
전남광주통합특별시,순천시,삼거동,광양,0,0,0,0,0,0,0,0,18.0,8.0,6.0,4.0,0.0,0.0,0.0,0.0
전남광주통합특별시,순천시,삼거동,광양,0,0,0,0,0,0,0,0,18.0,8.0,6.0,4.0,0.0,0.0,0.0,0.0
전남광주통합특별시,순천시,삼거동,광양,0,0,0,0,0,0,0,0,18.0,8.0,6.0,4.0,0.0,0.0,0.0,0.0
전남광주통합특별시,순천시,황전면,구례,60,410,415,385,415,405,405,60,8.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0
전남광주통합특별시,순천시,황전면,구례,60,410,415,385,415,405,405,60,8.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0
전남광주통합특별시,순천시,광양읍,백운,0,0,0,0,0,0,0,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
전남광주통합특별시,순천시,광양읍,백운,0,0,0,0,0,0,0,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
전남광주통합특별시,순천시,가곡동,서순천,0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,순천시,해룡면,세풍,0,0,0,0,0,0,0,0,9.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,순천시,해룡면,세풍,0,0,0,0,0,0,0,0,9.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,순천시,가곡동,순천,0,0,0,0,0,0,0,0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,순천시,서면,승주,0,0,0,0,0,0,0,0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,순천시,서면,승주,0,0,0,0,0,0,0,0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,순천시,해룡면,율촌,0,0,0,0,0,0,0,0,16.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,순천시,해룡면,율촌,0,0,0,0,0,0,0,0,16.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,나주시,경현동,154KV 나주,0,0,0,0,0,0,0,0,12.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,나주시,봉황면,금천,0,0,0,0,0,0,0,0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,나주시,봉황면,금천,0,0,0,0,0,0,0,0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,나주시,동강면,엄다,0,0,0,0,0,0,0,0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,나주시,동강면,엄다,0,0,0,0,0,0,0,0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,나주시,동강면,엄다,0,0,0,0,0,0,0,0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,나주시,공산면,왕곡,0,0,0,0,0,0,0,0,8.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0
전남광주통합특별시,광양시,황금동,광양,0,0,0,0,0,0,0,0,18.0,8.0,6.0,4.0,0.0,0.0,0.0,0.0
전남광주통합특별시,광양시,황금동,광양,0,0,0,0,0,0,0,0,18.0,8.0,6.0,4.0,0.0,0.0,0.0,0.0
전남광주통합특별시,광양시,황금동,광양,0,0,0,0,0,0,0,0,18.0,8.0,6.0,4.0,0.0,0.0,0.0,0.0
전남광주통합특별시,광양시,황금동,광양,0,0,0,0,0,0,0,0,18.0,8.0,6.0,4.0,0.0,0.0,0.0,0.0
전남광주통합특별시,광양시,황금동,광양,0,0,0,0,0,0,0,0,18.0,8.0,6.0,4.0,0.0,0.0,0.0,0.0
전남광주통합특별시,광양시,황금동,광양,0,0,0,0,0,0,0,0,18.0,8.0,6.0,4.0,0.0,0.0,0.0,0.0
전남광주통합특별시,광양시,황길동,광양항,0,0,0,0,0,0,0,0,,,,,,,,
전남광주통합특별시,광양시,광영동,백운,0,0,0,0,0,0,0,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
전남광주통합특별시,광양시,광영동,백운,0,0,0,0,0,0,0,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
전남광주통합특별시,광양시,광양읍,세풍,0,0,0,0,0,0,0,0,9.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,광양시,광양읍,세풍,0,0,0,0,0,0,0,0,9.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,광양시,금호동,태금,0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,광양시,진상면,하동(SA),0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,광양시,진상면,하동(SA),0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,광양시,진상면,하동(SA),0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,동구,계림동,계림,0,0,0,0,0,0,0,0,15.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,동구,계림동,계림,0,0,0,0,0,0,0,0,15.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,동구,계림동,계림,0,0,0,0,0,0,0,0,15.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,동구,내남동,소태,0,0,0,0,0,0,0,0,8.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,동구,내남동,소태,0,0,0,0,0,0,0,0,8.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,동구,지산동,충장,0,0,0,0,0,0,0,0,8.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
전남광주통합특별시,동구,지산동,충장,0,0,0,0,0,0,0,0,8.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
전남광주통합특별시,동구,지산동,충장,0,0,0,0,0,0,0,0,8.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
전남광주통합특별시,동구,지산동,충장,0,0,0,0,0,0,0,0,8.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
전남광주통합특별시,서구,금호동,매월,0,175,175,150,0,0,170,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
전남광주통합특별시,서구,금호동,매월,0,175,175,150,0,0,170,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
전남광주통합특별시,서구,유촌동,북광주,0,0,0,0,55,40,45,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
전남광주통합특별시,서구,유촌동,북광주,0,0,0,0,55,40,45,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
전남광주통합특별시,서구,유촌동,북광주,0,0,0,0,55,40,45,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
전남광주통합특별시,서구,양동,충장,0,0,0,0,0,0,0,0,8.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
전남광주통합특별시,서구,양동,충장,0,0,0,0,0,0,0,0,8.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
전남광주통합특별시,서구,양동,충장,0,0,0,0,0,0,0,0,8.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
전남광주통합특별시,서구,양동,충장,0,0,0,0,0,0,0,0,8.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
전남광주통합특별시,서구,광천동,화정,0,165,160,155,0,0,175,0,8.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0
전남광주통합특별시,남구,구소동,금천,0,0,0,0,0,0,0,0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,남구,구소동,금천,0,0,0,0,0,0,0,0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,남구,노대동,남광주,0,0,0,0,0,0,0,0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,남구,대지동,매월,0,175,175,150,0,0,170,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
전남광주통합특별시,남구,대지동,매월,0,175,175,150,0,0,170,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
전남광주통합특별시,남구,방림동,소태,0,0,0,0,0,0,0,0,8.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,남구,방림동,소태,0,0,0,0,0,0,0,0,8.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,남구,백운동,충장,0,0,0,0,0,0,0,0,8.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
전남광주통합특별시,남구,백운동,충장,0,0,0,0,0,0,0,0,8.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
전남광주통합특별시,남구,백운동,충장,0,0,0,0,0,0,0,0,8.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
전남광주통합특별시,남구,백운동,충장,0,0,0,0,0,0,0,0,8.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
전남광주통합특별시,북구,각화동,계림,0,0,0,0,0,0,0,0,15.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,북구,각화동,계림,0,0,0,0,0,0,0,0,15.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,북구,각화동,계림,0,0,0,0,0,0,0,0,15.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,북구,대전면,담양,120,100,105,100,105,105,175,120,12.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0
전남광주통합특별시,북구,대전면,담양,120,100,105,100,105,105,175,120,12.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0
전남광주통합특별시,북구,동림동,북광주,0,0,0,0,55,40,45,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
전남광주통합특별시,북구,동림동,북광주,0,0,0,0,55,40,45,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
전남광주통합특별시,북구,동림동,북광주,0,0,0,0,55,40,45,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
전남광주통합특별시,북구,매곡동,일곡,0,0,0,0,0,0,0,0,10.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,북구,진원면,장성,0,0,0,0,0,0,0,0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,북구,진원면,장성,0,0,0,0,0,0,0,0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
전남광주통합특별시,북구,대촌동,첨단,0,380,375,225,415,130,110,0,,,,,,,,
전남광주통합특별시,북구,대촌동,첨단,0,380,375,225,415,130,110,0,,,,,,,,
전남광주통합특별시,북구,대촌동,첨단,0,380,375,225,415,130,110,0,,,,,,,,
전남광주통합특별시,북구,임동,충장,0,0,0,0,0,0,0,0,8.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
전남광주통합특별시,북구,임동,충장,0,0,0,0,0,0,0,0,8.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
